computer_datetime,sample,time_ms,time_s,sensor,raw_adc,adc_voltage,module_voltage
2026-09-06T23:57:24.857,92,92520,92.520,MQ-2,104.35,0.2306,0.3459
2026-09-06T23:57:25.859,93,93520,93.520,MQ-2,106.15,0.2251,0.3376
2026-09-06T23:57:26.856,94,94520,94.520,MQ-2,107.05,0.2300,0.3451
2026-09-06T23:57:27.857,95,95520,95.520,MQ-2,107.65,0.2305,0.3457
2026-09-06T23:57:28.858,96,96520,96.520,MQ-2,105.45,0.2310,0.3465
2026-09-06T23:57:29.856,97,97520,97.520,MQ-2,107.45,0.2305,0.3457
2026-09-06T23:57:30.863,98,98520,98.520,MQ-2,106.75,0.2299,0.3448
2026-09-06T23:57:31.858,99,99520,99.520,MQ-2,105.65,0.2300,0.3451
2026-09-06T23:57:32.857,100,100520,100.520,MQ-2,102.55,0.2298,0.3447
2026-09-06T23:57:33.858,101,101520,101.520,MQ-2,112.15,0.2304,0.3456
2026-09-06T23:57:34.857,102,102520,102.520,MQ-2,105.85,0.2300,0.3450
2026-09-06T23:57:35.857,103,103520,103.520,MQ-2,105.10,0.2296,0.3444
2026-09-06T23:57:36.856,104,104520,104.520,MQ-2,105.70,0.2306,0.3458
2026-09-06T23:57:37.857,105,105520,105.520,MQ-2,104.60,0.2281,0.3422
2026-09-06T23:57:38.858,106,106520,106.520,MQ-2,106.55,0.2284,0.3425
2026-09-06T23:57:39.858,107,107520,107.520,MQ-2,108.90,0.2297,0.3445
2026-09-06T23:57:40.857,108,108520,108.520,MQ-2,104.25,0.2292,0.3439
2026-09-06T23:57:41.857,109,109520,109.520,MQ-2,107.25,0.2251,0.3377
2026-09-06T23:57:42.857,110,110520,110.520,MQ-2,105.60,0.2299,0.3448
2026-09-06T23:57:43.857,111,111520,111.520,MQ-2,105.35,0.2291,0.3436
2026-09-06T23:57:44.858,112,112520,112.520,MQ-2,106.45,0.2289,0.3433
2026-09-06T23:57:45.857,113,113520,113.520,MQ-2,107.70,0.2274,0.3410
2026-09-06T23:57:46.856,114,114520,114.520,MQ-2,105.45,0.2264,0.3396
2026-09-06T23:57:47.856,115,115520,115.520,MQ-2,106.60,0.2291,0.3436
2026-09-06T23:57:48.857,116,116520,116.520,MQ-2,104.70,0.2271,0.3407
2026-09-06T23:57:49.857,117,117520,117.520,MQ-2,106.65,0.2271,0.3406
2026-09-06T23:57:50.856,118,118520,118.520,MQ-2,104.50,0.2276,0.3415
2026-09-06T23:57:51.856,119,119520,119.520,MQ-2,104.90,0.2286,0.3430
2026-09-06T23:57:52.856,120,120520,120.520,MQ-2,104.75,0.2291,0.3436
2026-09-06T23:57:53.856,121,121520,121.520,MQ-2,106.35,0.2304,0.3455
2026-09-06T23:57:54.855,122,122520,122.520,MQ-2,104.20,0.2292,0.3438
2026-09-06T23:57:55.855,123,123520,123.520,MQ-2,104.40,0.2288,0.3432
2026-09-06T23:57:56.856,124,124520,124.520,MQ-2,105.85,0.2281,0.3421
2026-09-06T23:57:57.855,125,125520,125.520,MQ-2,106.50,0.2281,0.3422
2026-09-06T23:57:58.857,126,126520,126.520,MQ-2,107.05,0.2289,0.3434
2026-09-06T23:57:59.857,127,127520,127.520,MQ-2,103.15,0.2290,0.3435
2026-09-06T23:58:00.855,128,128520,128.520,MQ-2,104.50,0.2305,0.3457
2026-09-06T23:58:01.857,129,129520,129.520,MQ-2,105.45,0.2313,0.3469
2026-09-06T23:58:02.855,130,130520,130.520,MQ-2,105.35,0.2289,0.3434
2026-09-06T23:58:03.856,131,131520,131.520,MQ-2,106.05,0.2301,0.3452
2026-09-06T23:58:04.855,132,132520,132.520,MQ-2,106.60,0.2293,0.3440
2026-09-06T23:58:05.856,133,133520,133.520,MQ-2,105.05,0.2288,0.3431
2026-09-06T23:58:06.856,134,134520,134.520,MQ-2,103.25,0.2269,0.3403
2026-09-06T23:58:07.856,135,135520,135.520,MQ-2,105.90,0.2313,0.3469
2026-09-06T23:58:08.856,136,136520,136.520,MQ-2,104.85,0.2296,0.3445
2026-09-06T23:58:09.856,137,137520,137.520,MQ-2,105.35,0.2288,0.3432
2026-09-06T23:58:10.856,138,138520,138.520,MQ-2,108.20,0.2282,0.3423
2026-09-06T23:58:11.856,139,139520,139.520,MQ-2,105.60,0.2289,0.3434
2026-09-06T23:58:12.855,140,140520,140.520,MQ-2,105.75,0.2295,0.3442
2026-09-06T23:58:13.856,141,141520,141.520,MQ-2,105.70,0.2292,0.3439
2026-09-06T23:58:14.856,142,142520,142.520,MQ-2,103.80,0.2306,0.3460
2026-09-06T23:58:15.856,143,143520,143.520,MQ-2,105.15,0.2271,0.3407
2026-09-06T23:58:16.856,144,144520,144.520,MQ-2,104.55,0.2298,0.3446
2026-09-06T23:58:17.855,145,145520,145.520,MQ-2,105.45,0.2287,0.3430
2026-09-06T23:58:18.856,146,146520,146.520,MQ-2,105.60,0.2299,0.3449
2026-09-06T23:58:19.856,147,147520,147.520,MQ-2,104.25,0.2291,0.3437
2026-09-06T23:58:20.856,148,148520,148.520,MQ-2,105.20,0.2290,0.3435
2026-09-06T23:58:21.855,149,149520,149.520,MQ-2,105.15,0.2304,0.3455
2026-09-06T23:58:22.855,150,150520,150.520,MQ-2,104.85,0.2291,0.3437
2026-09-06T23:58:23.856,151,151520,151.520,MQ-2,102.70,0.2297,0.3445
2026-09-06T23:58:24.856,152,152520,152.520,MQ-2,101.00,0.2289,0.3434
2026-09-06T23:58:25.856,153,153520,153.520,MQ-2,105.40,0.2296,0.3443
2026-09-06T23:58:26.856,154,154520,154.520,MQ-2,104.05,0.2296,0.3443
2026-09-06T23:58:27.859,155,155520,155.520,MQ-2,104.55,0.2289,0.3434
2026-09-06T23:58:28.855,156,156520,156.520,MQ-2,104.60,0.2294,0.3441
2026-09-06T23:58:29.856,157,157520,157.520,MQ-2,105.80,0.2298,0.3446
2026-09-06T23:58:30.855,158,158520,158.520,MQ-2,106.00,0.2292,0.3439
2026-09-06T23:58:31.855,159,159520,159.520,MQ-2,105.85,0.2269,0.3403
2026-09-06T23:58:32.855,160,160520,160.520,MQ-2,106.00,0.2302,0.3453
2026-09-06T23:58:33.856,161,161520,161.520,MQ-2,106.25,0.2307,0.3461
2026-09-06T23:58:34.855,162,162520,162.520,MQ-2,105.05,0.2289,0.3433
2026-09-06T23:58:35.855,163,163520,163.520,MQ-2,103.75,0.2286,0.3428
2026-09-06T23:58:36.855,164,164520,164.520,MQ-2,103.60,0.2295,0.3442
2026-09-06T23:58:37.859,165,165520,165.520,MQ-2,105.80,0.2298,0.3446
2026-09-06T23:58:38.855,166,166520,166.520,MQ-2,106.55,0.2292,0.3439
2026-09-06T23:58:39.855,167,167520,167.520,MQ-2,107.20,0.2288,0.3432
2026-09-06T23:58:40.855,168,168520,168.520,MQ-2,106.70,0.2300,0.3451
2026-09-06T23:58:41.855,169,169520,169.520,MQ-2,106.15,0.2289,0.3433
2026-09-06T23:58:42.855,170,170520,170.520,MQ-2,105.65,0.2299,0.3448
2026-09-06T23:58:43.856,171,171520,171.520,MQ-2,105.80,0.2276,0.3415
2026-09-06T23:58:44.855,172,172520,172.520,MQ-2,106.90,0.2292,0.3438
2026-09-06T23:58:45.854,173,173520,173.520,MQ-2,106.50,0.2291,0.3436
2026-09-06T23:58:46.853,174,174520,174.520,MQ-2,105.45,0.2300,0.3451
2026-09-06T23:58:47.853,175,175520,175.520,MQ-2,104.95,0.2287,0.3430
2026-09-06T23:58:48.854,176,176520,176.520,MQ-2,106.20,0.2279,0.3418
2026-09-06T23:58:49.854,177,177520,177.520,MQ-2,105.10,0.2292,0.3438
2026-09-06T23:58:50.855,178,178520,178.520,MQ-2,106.65,0.2296,0.3445
2026-09-06T23:58:51.854,179,179520,179.520,MQ-2,103.55,0.2260,0.3390
2026-09-06T23:58:52.854,180,180520,180.520,MQ-2,105.05,0.2281,0.3422
2026-09-06T23:58:53.854,181,181520,181.520,MQ-2,105.75,0.2286,0.3428
2026-09-06T23:58:54.854,182,182520,182.520,MQ-2,103.15,0.2292,0.3439
2026-09-06T23:58:55.854,183,183520,183.520,MQ-2,104.75,0.2295,0.3442
2026-09-06T23:58:56.854,184,184520,184.520,MQ-2,106.15,0.2272,0.3408
2026-09-06T23:58:57.854,185,185520,185.520,MQ-2,107.35,0.2307,0.3461
2026-09-06T23:58:58.854,186,186520,186.520,MQ-2,106.95,0.2291,0.3437
2026-09-06T23:58:59.854,187,187520,187.520,MQ-2,105.60,0.2288,0.3432
2026-09-06T23:59:00.853,188,188520,188.520,MQ-2,102.80,0.2306,0.3460
2026-09-06T23:59:01.854,189,189520,189.520,MQ-2,103.95,0.2284,0.3426
2026-09-06T23:59:02.857,190,190520,190.520,MQ-2,104.45,0.2300,0.3451
2026-09-06T23:59:03.855,191,191520,191.520,MQ-2,106.85,0.2289,0.3433
2026-09-06T23:59:04.855,192,192520,192.520,MQ-2,104.30,0.2291,0.3436
2026-09-06T23:59:05.854,193,193520,193.520,MQ-2,106.05,0.2292,0.3439
2026-09-06T23:59:06.854,194,194520,194.520,MQ-2,105.15,0.2261,0.3392
2026-09-06T23:59:07.853,195,195520,195.520,MQ-2,105.70,0.2296,0.3443
2026-09-06T23:59:08.853,196,196520,196.520,MQ-2,106.30,0.2282,0.3423
2026-09-06T23:59:09.854,197,197520,197.520,MQ-2,106.70,0.2292,0.3439
2026-09-06T23:59:10.854,198,198520,198.520,MQ-2,105.80,0.2369,0.3554
2026-09-06T23:59:11.854,199,199520,199.520,MQ-2,108.35,0.2316,0.3474
2026-09-06T23:59:12.854,200,200520,200.520,MQ-2,106.65,0.2303,0.3454
2026-09-06T23:59:13.853,201,201520,201.520,MQ-2,105.55,0.2289,0.3434
2026-09-06T23:59:14.854,202,202520,202.520,MQ-2,105.35,0.2277,0.3415
2026-09-06T23:59:15.854,203,203520,203.520,MQ-2,104.15,0.2292,0.3438
2026-09-06T23:59:16.853,204,204520,204.520,MQ-2,104.25,0.2307,0.3461
2026-09-06T23:59:17.853,205,205520,205.520,MQ-2,105.50,0.2294,0.3440
2026-09-06T23:59:18.852,206,206520,206.520,MQ-2,106.35,0.2299,0.3449
2026-09-06T23:59:19.853,207,207520,207.520,MQ-2,107.40,0.2292,0.3438
2026-09-06T23:59:20.852,208,208520,208.520,MQ-2,105.20,0.2304,0.3456
2026-09-06T23:59:21.853,209,209520,209.520,MQ-2,107.30,0.2319,0.3478
2026-09-06T23:59:22.853,210,210520,210.520,MQ-2,106.35,0.2304,0.3456
2026-09-06T23:59:23.852,211,211520,211.520,MQ-2,103.20,0.2313,0.3469
2026-09-06T23:59:24.853,212,212520,212.520,MQ-2,105.65,0.2306,0.3458
2026-09-06T23:59:25.853,213,213520,213.520,MQ-2,105.55,0.2288,0.3432
2026-09-06T23:59:26.852,214,214520,214.520,MQ-2,106.00,0.2293,0.3440
2026-09-06T23:59:27.853,215,215520,215.520,MQ-2,106.75,0.2263,0.3395
2026-09-06T23:59:28.852,216,216520,216.520,MQ-2,104.75,0.2298,0.3446
2026-09-06T23:59:29.853,217,217520,217.520,MQ-2,106.40,0.2285,0.3427
2026-09-06T23:59:30.853,218,218520,218.520,MQ-2,106.75,0.2298,0.3446
2026-09-06T23:59:31.853,219,219520,219.520,MQ-2,110.00,0.2276,0.3414
2026-09-06T23:59:32.853,220,220520,220.520,MQ-2,106.65,0.2289,0.3434
2026-09-06T23:59:33.853,221,221520,221.520,MQ-2,106.60,0.2298,0.3447
2026-09-06T23:59:34.853,222,222520,222.520,MQ-2,106.20,0.2294,0.3440
2026-09-06T23:59:35.853,223,223520,223.520,MQ-2,105.75,0.2289,0.3434
2026-09-06T23:59:36.852,224,224520,224.520,MQ-2,106.90,0.2272,0.3409
2026-09-06T23:59:37.852,225,225520,225.520,MQ-2,106.60,0.2289,0.3433
2026-09-06T23:59:38.852,226,226520,226.520,MQ-2,108.35,0.2300,0.3450
2026-09-06T23:59:39.852,227,227520,227.520,MQ-2,106.90,0.2279,0.3419
2026-09-06T23:59:40.852,228,228520,228.520,MQ-2,100.30,0.2299,0.3448
2026-09-06T23:59:41.852,229,229520,229.520,MQ-2,104.65,0.2282,0.3423
2026-09-06T23:59:42.852,230,230520,230.520,MQ-2,105.95,0.2297,0.3445
2026-09-06T23:59:43.852,231,231520,231.520,MQ-2,104.90,0.2285,0.3427
2026-09-06T23:59:44.852,232,232520,232.520,MQ-2,105.80,0.2280,0.3420
2026-09-06T23:59:45.854,233,233520,233.520,MQ-2,106.70,0.2297,0.3445
2026-09-06T23:59:46.852,234,234520,234.520,MQ-2,105.15,0.2291,0.3437
2026-09-06T23:59:47.853,235,235520,235.520,MQ-2,105.20,0.2289,0.3433
2026-09-06T23:59:48.852,236,236520,236.520,MQ-2,106.55,0.2291,0.3436
2026-09-06T23:59:49.851,237,237520,237.520,MQ-2,105.10,0.2291,0.3436
2026-09-06T23:59:50.851,238,238520,238.520,MQ-2,106.00,0.2287,0.3430
2026-09-06T23:59:51.852,239,239520,239.520,MQ-2,107.20,0.2294,0.3440
2026-09-06T23:59:52.852,240,240520,240.520,MQ-2,105.50,0.2294,0.3440
2026-09-06T23:59:53.851,241,241520,241.520,MQ-2,106.80,0.2285,0.3427
2026-09-06T23:59:54.851,242,242520,242.520,MQ-2,109.10,0.2287,0.3430
2026-09-06T23:59:55.851,243,243520,243.520,MQ-2,105.40,0.2286,0.3429
2026-09-06T23:59:56.852,244,244520,244.520,MQ-2,106.95,0.2326,0.3490
2026-09-06T23:59:57.851,245,245520,245.520,MQ-2,106.30,0.2299,0.3449
2026-09-06T23:59:58.851,246,246520,246.520,MQ-2,105.50,0.2284,0.3426
2026-09-06T23:59:59.853,247,247520,247.520,MQ-2,106.35,0.2265,0.3397
2026-09-07T00:00:00.849,248,248520,248.520,MQ-2,104.60,0.2299,0.3448
2026-09-07T00:00:01.850,249,249520,249.520,MQ-2,104.35,0.2296,0.3444
2026-09-07T00:00:02.850,250,250520,250.520,MQ-2,105.25,0.2297,0.3445
2026-09-07T00:00:03.851,251,251520,251.520,MQ-2,105.65,0.2284,0.3426
2026-09-07T00:00:04.850,252,252520,252.520,MQ-2,108.50,0.2312,0.3468
2026-09-07T00:00:05.851,253,253520,253.520,MQ-2,106.85,0.2288,0.3431
2026-09-07T00:00:06.851,254,254520,254.520,MQ-2,105.35,0.2289,0.3433
2026-09-07T00:00:07.850,255,255520,255.520,MQ-2,104.45,0.2291,0.3436
2026-09-07T00:00:08.850,256,256520,256.520,MQ-2,105.75,0.2273,0.3409
2026-09-07T00:00:09.851,257,257520,257.520,MQ-2,104.60,0.2293,0.3440
2026-09-07T00:00:10.851,258,258520,258.520,MQ-2,104.55,0.2281,0.3421
2026-09-07T00:00:11.851,259,259520,259.520,MQ-2,105.85,0.2296,0.3443
2026-09-07T00:00:12.851,260,260520,260.520,MQ-2,109.65,0.2276,0.3414
2026-09-07T00:00:13.850,261,261520,261.520,MQ-2,104.50,0.2282,0.3423
2026-09-07T00:00:14.850,262,262520,262.520,MQ-2,104.50,0.2296,0.3445
2026-09-07T00:00:15.851,263,263520,263.520,MQ-2,105.70,0.2299,0.3448
2026-09-07T00:00:16.850,264,264520,264.520,MQ-2,102.10,0.2272,0.3409
2026-09-07T00:00:17.851,265,265520,265.520,MQ-2,105.55,0.2290,0.3435
2026-09-07T00:00:18.850,266,266520,266.520,MQ-2,105.15,0.2292,0.3438
2026-09-07T00:00:19.849,267,267520,267.520,MQ-2,104.65,0.2292,0.3439
2026-09-07T00:00:20.849,268,268520,268.520,MQ-2,105.90,0.2298,0.3447
2026-09-07T00:00:21.850,269,269520,269.520,MQ-2,103.85,0.2291,0.3436
2026-09-07T00:00:22.850,270,270520,270.520,MQ-2,105.35,0.2288,0.3431
2026-09-07T00:00:23.850,271,271520,271.520,MQ-2,106.85,0.2295,0.3442
2026-09-07T00:00:24.850,272,272520,272.520,MQ-2,106.05,0.2292,0.3439
2026-09-07T00:00:25.849,273,273520,273.520,MQ-2,101.00,0.2274,0.3412
2026-09-07T00:00:26.853,274,274520,274.520,MQ-2,107.40,0.2299,0.3448
2026-09-07T00:00:27.853,275,275520,275.520,MQ-2,105.55,0.2292,0.3439
2026-09-07T00:00:28.851,276,276520,276.520,MQ-2,108.65,0.2276,0.3414
2026-09-07T00:00:29.851,277,277520,277.520,MQ-2,107.15,0.2288,0.3431
2026-09-07T00:00:30.850,278,278520,278.520,MQ-2,105.50,0.2288,0.3431
2026-09-07T00:00:31.850,279,279520,279.520,MQ-2,106.40,0.2300,0.3450
2026-09-07T00:00:32.850,280,280520,280.520,MQ-2,105.15,0.2292,0.3439
2026-09-07T00:00:33.850,281,281520,281.520,MQ-2,103.60,0.2304,0.3455
2026-09-07T00:00:34.850,282,282520,282.520,MQ-2,106.85,0.2309,0.3464
2026-09-07T00:00:35.849,283,283520,283.520,MQ-2,106.40,0.2287,0.3430
2026-09-07T00:00:36.851,284,284520,284.520,MQ-2,106.20,0.2294,0.3440
2026-09-07T00:00:37.850,285,285520,285.520,MQ-2,106.25,0.2298,0.3446
2026-09-07T00:00:38.849,286,286520,286.520,MQ-2,106.95,0.2279,0.3418
2026-09-07T00:00:39.850,287,287520,287.520,MQ-2,106.95,0.2300,0.3450
2026-09-07T00:00:40.851,288,288520,288.520,MQ-2,106.95,0.2306,0.3459
2026-09-07T00:00:41.850,289,289520,289.520,MQ-2,106.15,0.2299,0.3449
2026-09-07T00:00:42.849,290,290520,290.520,MQ-2,105.70,0.2294,0.3440
2026-09-07T00:00:43.850,291,291520,291.520,MQ-2,107.25,0.2296,0.3445
2026-09-07T00:00:44.848,292,292520,292.520,MQ-2,106.55,0.2303,0.3454
2026-09-07T00:00:45.849,293,293520,293.520,MQ-2,106.75,0.2288,0.3432
2026-09-07T00:00:46.849,294,294520,294.520,MQ-2,104.90,0.2327,0.3490
2026-09-07T00:00:47.849,295,295520,295.520,MQ-2,106.50,0.2301,0.3451
2026-09-07T00:00:48.849,296,296520,296.520,MQ-2,106.05,0.2297,0.3445
2026-09-07T00:00:49.849,297,297520,297.520,MQ-2,104.05,0.2289,0.3433
2026-09-07T00:00:50.847,298,298520,298.520,MQ-2,103.90,0.2300,0.3451
2026-09-07T00:00:51.848,299,299520,299.520,MQ-2,104.25,0.2298,0.3447
2026-09-07T00:00:52.848,300,300520,300.520,MQ-2,106.05,0.2291,0.3437
2026-09-07T00:00:53.849,301,301520,301.520,MQ-2,104.60,0.2295,0.3442
2026-09-07T00:00:54.849,302,302520,302.520,MQ-2,105.55,0.2302,0.3453
2026-09-07T00:00:55.849,303,303520,303.520,MQ-2,105.55,0.2296,0.3444
2026-09-07T00:00:56.851,304,304520,304.520,MQ-2,104.80,0.2260,0.3389
2026-09-07T00:00:57.849,305,305520,305.520,MQ-2,102.40,0.2296,0.3443
2026-09-07T00:00:58.849,306,306520,306.520,MQ-2,104.75,0.2285,0.3427
2026-09-07T00:00:59.849,307,307520,307.520,MQ-2,105.90,0.2292,0.3439
2026-09-07T00:01:00.848,308,308520,308.520,MQ-2,105.35,0.2302,0.3453
2026-09-07T00:01:01.849,309,309520,309.520,MQ-2,105.45,0.2287,0.3430
2026-09-07T00:01:02.849,310,310520,310.520,MQ-2,106.50,0.2306,0.3459
2026-09-07T00:01:03.848,311,311520,311.520,MQ-2,106.20,0.2291,0.3437
2026-09-07T00:01:04.848,312,312520,312.520,MQ-2,105.45,0.2299,0.3448
2026-09-07T00:01:05.849,313,313520,313.520,MQ-2,105.55,0.2286,0.3430
2026-09-07T00:01:06.848,314,314520,314.520,MQ-2,104.90,0.2289,0.3433
2026-09-07T00:01:07.849,315,315520,315.520,MQ-2,104.70,0.2284,0.3425
